Machine_ID,Vibration_mm_s,Temperature_C,Pressure_Pa,Running_Hours,Fault_Type
831,1.9796497617099087,55.90634956936829,3914.436878158449,1850,Bearing Failure
48,1.5492476710012704,41.0599216743936,1358.2276385213538,3698,Motor Failure
573,5.420261138649171,46.556832529740674,3056.937533543709,864,Overheating
337,8.62171729957493,47.11100136398538,4163.949042722906,4439,Overheating
26,3.59561917901917,66.15536561167522,3957.1149994084235,3699,Motor Failure
804,7.097000965003609,56.74171056443026,4113.464080402188,2126,No Fault
257,6.427952194457903,91.60263226040985,4456.955411913739,3701,No Fault
8,8.88399422878533,38.214059226555335,4719.569459717616,2145,Overheating
625,7.888829155692267,93.28998876526292,2324.845198415912,1481,Bearing Failure
867,5.599447330149167,44.99151161392716,3059.460961352948,2895,Overheating
253,6.4132744841069655,80.23680586482045,4057.9678672052487,2536,Overheating
692,8.585478199256315,52.03304520123339,3637.1291627560245,4052,Motor Failure
719,4.095669061282413,39.3002907021254,4979.841027189705,1421,No Fault
303,3.441152352719996,85.7627970410056,561.5494299708986,4246,Motor Failure
639,0.597299752716767,50.07595845037011,2098.0994689210584,4158,Overheating
56,7.938959667723178,72.82560127474474,1764.625668215911,4282,Pressure Leak
726,7.708826303630284,66.81883953063073,1680.4213257449057,4495,Bearing Failure
526,1.4400906629013623,60.664160110406826,1501.384021244986,4956,Overheating
474,5.691716430194302,62.228265722155044,3691.0572836685305,4777,Motor Failure
28,4.6758352835019865,77.59546441599869,881.4176297389483,1974,Pressure Leak
983,1.5683818595820032,35.70523941802364,3837.2397527450225,4909,Pressure Leak
78,9.325114043546511,73.43174302726383,3620.4162890732305,2568,Overheating
216,2.432262987170199,88.22778659090761,1628.6185962540337,4267,No Fault
386,1.1051076208150503,33.756232806291166,1637.7520242432256,3352,Pressure Leak
365,5.853626415517186,39.14246705018834,3329.87263405026,902,Bearing Failure
666,7.149800094197294,76.58107588563203,3929.76997467655,1647,Motor Failure
526,0.7919910144246827,58.423307135900146,4444.185258893145,1112,Motor Failure
699,6.4284587485432,56.23066035288974,4334.628037345141,2376,Motor Failure
312,5.29062688356309,38.90283124537533,4841.973473737339,2113,Overheating
883,1.4293850798754357,62.94005264665623,3116.2320290143,3517,Motor Failure
7,2.0527148925172587,38.225445227764524,4588.950026031618,2234,Motor Failure
3,5.611768675844725,60.98032966018513,4138.309729671848,4048,Bearing Failure
623,3.1672185216195956,79.63499443250768,4526.0043094130615,3419,No Fault
919,8.944841557861844,46.78718326266563,552.3197057841498,2650,Overheating
750,7.868662065356457,61.251100931682274,4846.563463396149,2880,Overheating
363,9.352104858622967,94.48103801079432,2630.8857328091526,2310,Motor Failure
751,2.8370375505537258,74.63227751801242,4091.823453086793,3701,Bearing Failure
508,9.227512695181794,84.68819013483791,1072.418537020014,1252,Pressure Leak
274,4.381104828124021,56.96509442643547,2281.734931162883,2972,Motor Failure
506,3.6276691578237914,79.91096000318059,1721.5729835944592,1841,Motor Failure
806,0.9531457427241792,32.63309624118592,1812.4644672542165,1004,Overheating
739,0.9748873207364236,37.989226865245925,1054.6502897789678,3982,Overheating
883,6.728101303519892,43.19958853980404,4125.937246443531,2469,Motor Failure
15,4.621360949906251,56.12687509998927,541.5904156148517,4549,Overheating
192,2.5386946343249512,84.97341709117461,1906.2745564334111,4647,Bearing Failure
985,6.025732756927094,52.50729330121548,1284.8474444738677,4137,Pressure Leak
631,2.7757230642510007,72.55037757850508,3150.675232737532,2922,Pressure Leak
485,5.6986857890998035,76.10542916222641,1644.1358117654472,4984,Pressure Leak
28,3.7328787228442133,68.1018530157422,1665.4930453764484,1173,Motor Failure
714,7.911970039506372,53.22072793105885,2697.521647978934,1092,Motor Failure
39,7.886265446901014,67.50846721138038,3437.1006770341655,3279,Motor Failure
953,4.796153583101612,52.2472635313335,1045.8711705432363,4168,Bearing Failure
273,3.6573719840151404,35.45179300588079,1289.8015360947327,3052,Pressure Leak
231,3.7630381690318506,94.53225858209093,1612.2863506753292,4678,Overheating
86,7.751430731013961,38.266859486113205,4881.866963530822,3638,Overheating
474,3.453615345178508,34.70264494934373,2287.1862497431416,3000,No Fault
126,2.381534363361614,87.10449869846514,3195.455407839619,3293,No Fault
812,1.2621950768777614,49.61925295803818,1586.9426572219004,4793,Overheating
537,4.700238087959676,72.269303314778,2707.0678632086956,2212,Pressure Leak
145,4.839188890278577,51.38537242804513,833.5362847368112,2845,Motor Failure
525,8.068178393626164,55.44452760164063,656.3396566504712,799,Overheating
212,2.491148268014576,47.03734318109177,2609.3008706965707,4724,Overheating
25,3.928921463015599,52.297860376545664,2293.9667938328544,2406,No Fault
580,7.775651650043218,56.6955260381253,1115.9614386132246,2985,Pressure Leak
394,7.912612496740762,76.82704449100228,3594.206430143302,706,Overheating
67,3.961499683808914,63.24985262526147,4968.06570904669,793,Motor Failure
233,4.632116209580128,91.3317391152035,2280.410695385206,2373,Motor Failure
109,3.2295730176435464,32.72222559952041,3310.513861628275,4258,Bearing Failure
146,8.892993905773809,62.69944097108183,4833.391740640186,2588,Motor Failure
111,1.567793891674223,67.97461127406169,4241.907376010939,2272,Overheating
228,8.90374480701323,89.81280409482781,2585.985004862086,3363,Overheating
111,6.654798066518089,33.195304035392795,3818.702680069637,4873,Motor Failure
470,5.284149374180581,67.27747302078905,1076.607681127358,3926,No Fault
34,0.7939315470604629,85.48594535431721,2804.4673495870966,1028,Pressure Leak
623,4.780365726398075,45.72530232775038,1755.7712473097145,2633,Overheating
776,4.169732945024591,86.95900265405594,1225.236595532725,2424,Motor Failure
936,1.950969307776103,31.23782160282897,2418.2640781454065,1860,Motor Failure
369,6.407686431505912,77.60955089369243,1089.565494951265,1362,Overheating
748,9.240358166314572,90.65235937596245,3645.432986785185,3716,Bearing Failure
595,5.559699299580726,72.71784800660404,2553.08019824001,2862,Pressure Leak
554,6.9327794879955125,58.53690085872912,2890.150846540987,4820,Overheating
425,1.116054073094151,32.91726607072667,1158.6917240067064,3994,Motor Failure
613,4.259002962352953,89.80739786597087,1128.9724749207253,2467,Bearing Failure
518,1.5472263664804629,60.56925447495236,3125.3694586705583,567,Overheating
692,6.015162519828594,31.88478838183662,4932.543865232508,2142,Pressure Leak
282,8.946339423927391,74.83836963636952,933.1276245697652,1520,Bearing Failure
320,6.455999592244747,61.31942148245678,1785.7914285460156,3643,Motor Failure
738,1.1912274348297938,38.0824456337567,4412.566024420494,1970,No Fault
443,3.6919958448657457,43.927667605166874,825.2240551485662,1882,Pressure Leak
952,5.4559704149676636,34.19189422963001,4441.485746151281,3430,Bearing Failure
315,4.12886980519927,67.32908008105727,2859.2869251863804,1836,Overheating
877,8.002796094276551,70.43191615138059,2337.2004826689163,3666,Overheating
966,7.832039042389903,62.87324939310388,1893.5625395815514,1742,Bearing Failure
741,6.006479180928993,83.11163864516996,1837.0272115752884,2205,Overheating
377,3.861121506194347,85.96557338502089,1876.1116210226544,3699,Bearing Failure
289,2.7980273638691973,70.01558578440323,4481.6138643208815,3094,Pressure Leak
437,1.4528688639181637,30.829171180982986,3757.0785357865348,4437,Overheating
662,3.694079151378986,75.18992762360281,3513.7535352401774,2179,Pressure Leak
277,4.218552654869476,57.16994909982285,4094.3711702840037,1815,Motor Failure
710,6.582406325936662,66.76123640971515,1657.0159835186523,1067,Motor Failure
582,6.4234384186781615,72.19023913122749,3281.1926543679006,3204,Motor Failure
503,1.1309732567713127,52.765379931259986,2570.2980753107795,2951,Motor Failure
624,4.05733383888042,89.61140283616663,4020.98735840087,2248,Overheating
516,2.1360098049562573,38.70836633873578,1891.6524971297847,1147,Bearing Failure
350,1.9113143478512513,73.64826747326742,3394.303775914531,2693,Overheating
843,7.9457193476352135,30.28337269717773,4469.955853177911,3308,Overheating
446,0.8772369504463178,90.10232185133675,2309.677142877179,624,Pressure Leak
830,4.272645883119091,37.312768660475946,799.7993931535765,2037,Bearing Failure
350,2.0138329018986636,36.167474959592354,2822.2287005380676,2470,No Fault
607,8.413971941106265,51.64549614839588,2056.8761951316164,3262,No Fault
664,5.5133646194753165,54.28180859254024,3525.014212462287,2317,Bearing Failure
823,2.582425727391632,43.92950470098711,4779.648161368727,1314,No Fault
137,5.021845584497388,68.0329079602631,2685.2374309858114,3601,Bearing Failure
759,7.083377237328042,58.78941637272763,2597.8560356999023,4651,Pressure Leak
899,9.123062080274904,32.221413287670686,3445.6316008615713,2154,Pressure Leak
243,2.4840140382087705,50.77738404659454,965.7387661710545,631,Overheating
543,8.475635949164106,82.67813938225609,1640.777850162566,730,No Fault
40,8.908737027507412,74.83059976602146,4635.406964751794,894,Bearing Failure
229,8.747784900788597,77.11660548269222,3514.741760136948,4073,Pressure Leak
548,6.218729211757188,75.37760006542902,560.4981979253731,1481,Overheating
920,6.168385889912369,50.213246389897165,1420.8146265155892,1432,No Fault
223,4.128895698654405,36.47815493499043,3572.7676971300457,1909,No Fault
6,7.271580940734091,47.71036696215124,3939.796411531584,3455,No Fault
322,5.281646165158388,84.06604451203535,4279.3680770331885,3241,Pressure Leak
468,6.596942641054651,93.73060185589962,1814.7956152192019,3438,Pressure Leak
732,4.356121134639159,62.10005595820149,4689.628683249031,3920,No Fault
75,7.083468176388251,30.630523069997743,2988.261021100516,3004,Pressure Leak
4,7.920243658440942,39.102912788724886,3634.425600745518,3533,No Fault
847,1.817926309425345,50.93523739555728,3185.3248825095857,4479,Motor Failure
646,7.9963674401680525,67.60804765854174,1052.330246035792,4323,Pressure Leak
118,5.362668786112765,34.881086977345404,4834.01596723196,4980,Bearing Failure
881,8.10199318181202,91.3182244161423,1052.940109523687,1211,Pressure Leak
606,4.381715357069131,53.73043876348605,1646.9688038503261,3476,No Fault
504,3.911364368447315,89.3179741651135,4161.325461003411,1971,Bearing Failure
998,8.735546592655002,80.73391717920641,3283.6863267549566,4199,Overheating
947,2.7605234079356116,79.10342271351277,4271.671244193607,3686,Bearing Failure
574,8.097910927575288,69.43677268584509,2820.812847683202,1642,Bearing Failure
441,4.856185152584637,70.7409481083699,2196.4695591498567,4481,Pressure Leak
194,5.126858982961338,71.47021028905613,4648.304747965032,3068,Bearing Failure
847,3.2762145334053563,70.86689015666283,663.1354288165768,2108,Bearing Failure
715,5.657379805571141,65.99233504089348,4352.585991588707,4322,No Fault
392,3.4269007664859017,94.11691120138778,1538.6800333450174,2397,Pressure Leak
26,0.8534247281748708,77.59888688267024,4319.313474892855,2692,No Fault
435,2.9479874480992043,80.50151524551387,1126.3847603759853,4572,Pressure Leak
173,0.5574113906593161,86.71008298043881,3110.985336607432,1591,Overheating
300,9.30519308351171,44.0165845771802,4496.485635551624,1199,Bearing Failure
645,9.191724888377728,35.44727034117895,2630.928411045007,4592,Pressure Leak
326,4.056397677250745,61.38813837890891,3859.550032115268,2401,Bearing Failure
410,7.055337689056814,63.41524521525275,4121.022280350013,2678,Bearing Failure
118,3.612254885693825,83.89681569674465,3814.2239392255065,1232,Motor Failure
836,6.539838413773785,58.845932653351824,4663.983815935692,1012,No Fault
787,7.748870387413811,67.10544666038032,2510.7540373396787,3187,Pressure Leak
724,9.020806202230167,64.2596110033748,1279.064476243201,4596,Overheating
225,4.101910482647048,32.48318094423042,715.149786661159,4256,Motor Failure
532,7.549681846604429,69.9889682787994,1609.069413368773,931,No Fault
113,2.893356055689069,83.82281357532639,1144.3887674610896,4994,Overheating
140,9.412990734142834,40.23753562492725,3010.7693364551624,1307,Overheating
559,0.7319263888791603,68.63156270522873,1332.254017452794,1779,Bearing Failure
1,5.9317592585100885,68.58468538901693,675.2016828021704,2721,No Fault
90,6.435553834861944,40.67202266366332,661.9542299090053,1354,Motor Failure
654,6.69241001366716,38.025132292497844,4242.062742641878,3712,Pressure Leak
320,1.5834882091018012,93.7033762934715,3161.5246914936115,3086,Pressure Leak
550,8.946768051258173,55.59174602744744,2111.383858520202,3268,Motor Failure
805,2.1306495114507453,44.7824123670294,4524.026192331112,4838,Bearing Failure
894,6.10478062915857,41.136095389534375,815.8847513347112,3840,Bearing Failure
139,2.5040847121077645,73.39411138291028,4911.449327275217,3728,Overheating
511,3.264947753191438,69.61394432627313,3273.3130561450744,2119,No Fault
868,5.418126875553119,71.83088799418213,1325.5891428598181,775,Overheating
845,4.254740767081188,35.7203917882444,3555.8109453963584,4603,Pressure Leak
259,1.9420304087885567,88.0797479273984,3935.2156690260317,4363,Motor Failure
673,2.0384276217876347,55.30231579258814,2432.042525168485,1214,No Fault
902,4.263303093465197,50.36901141797327,4377.346728104963,2580,Motor Failure
690,7.3155468044795064,60.053494071103046,1178.2958328341165,1309,No Fault
10,8.581681821630097,55.35429427359584,1754.7691260992376,4226,Pressure Leak
261,1.2571489603344457,86.13250520404449,920.7156271279539,4478,Pressure Leak
919,4.037935168034609,90.40196338786299,1448.9502827330848,1361,No Fault
650,1.4022100735058896,49.72445906922441,1574.2796536001526,536,Bearing Failure
172,0.649332325693381,86.15582748489706,4629.349359147695,4311,No Fault
898,6.45546814379561,80.79900341964937,851.4935993802029,2581,Pressure Leak
13,5.92204497769929,90.50249870240953,2423.3680408446926,954,Motor Failure
168,1.9671720243339759,45.973770292082705,2895.7940925211083,3808,Overheating
642,2.604315497837577,67.50234475786364,4544.118742109724,4807,Motor Failure
596,0.7133697828006654,47.845398008128896,4989.632983975461,3711,Pressure Leak
321,8.014524851249632,83.56614188148433,3890.246517139261,3155,Motor Failure
319,9.272215364436963,30.346072387119175,4868.559457560633,1481,Bearing Failure
613,1.7191358311522174,66.71324558761575,4041.955096411432,4891,Bearing Failure
329,2.583276923887683,52.04822303267467,4834.411884371375,651,No Fault
785,8.315685715522406,50.97444096005832,3682.7182667500483,3794,Motor Failure
777,8.838174181605664,71.9189110512196,858.9354145298198,1099,Motor Failure
971,4.276646445261293,85.3464892054096,2308.640841467044,1822,Pressure Leak
911,0.9556022504216671,69.5977004405662,3409.6877771111167,2011,No Fault
920,0.8545265032353746,85.45624361203696,2078.2332925441297,2758,No Fault
550,5.665548794621094,47.19881227226695,1730.2276315120037,731,Motor Failure
419,4.036055980038611,63.767620559723774,3098.2967020989095,3242,Overheating
606,0.7578718481988906,59.284875039359946,4700.758445160957,4962,Motor Failure
95,5.749271530813011,30.756918467701254,657.418430822691,1071,Motor Failure
817,0.6017228293012022,66.1927893041481,3961.54041593647,1702,Motor Failure
581,7.586347623343457,72.99908106950137,3752.272751200822,2007,Bearing Failure
318,3.2578954043303443,68.47443628723956,4837.790414247292,2112,No Fault
956,0.8623220270830889,77.85819342092239,4688.200500496446,4066,Bearing Failure
236,5.79516998884838,67.13706934945002,3930.046529198868,4540,Overheating
946,4.079159729897492,34.3387665652992,2841.839441071694,2070,Pressure Leak
334,9.264203720214345,37.56895906550624,1419.2039895508394,1539,Overheating
885,5.39778796253332,68.7708475403569,2953.5607324650846,1925,No Fault
376,2.977152629333075,47.873647478286614,3944.083972638442,4581,Pressure Leak
459,6.884949781705773,35.17693338725978,4530.511456870519,670,Overheating
137,2.943428022884402,57.92417832415554,4053.704041447471,688,No Fault
930,8.638189622668087,66.0309688754376,1378.7012083597429,1099,Overheating
588,3.872497734566388,51.36848924272442,3198.5884140262674,4517,Pressure Leak
995,5.448817064985847,76.82819064467557,1994.7805678911066,3832,Pressure Leak
547,0.9551579344180597,71.84508952658089,541.4255032578934,4076,Overheating
513,4.335091141570077,51.63319347095867,1400.9942110489974,2889,Bearing Failure
296,7.991271856948955,79.06671437905644,1009.4929247005217,1453,Overheating
320,7.750839248270077,72.1651777646473,4292.2360559276085,2125,Overheating
918,2.5188670296817364,71.43394961666363,1663.2781346651539,2370,Overheating
572,2.534711639095064,65.97280055115942,1781.1408599939998,4761,Bearing Failure
832,7.855747809919131,30.740328425755933,4819.714573094979,2524,Motor Failure
349,8.87358578152393,75.27296692599779,2205.8902537198346,4829,Pressure Leak
840,1.358248291457032,54.442716422095174,543.1353806497755,1140,No Fault
779,4.550527754836027,91.26963116031261,1777.3076675576144,2327,Pressure Leak
873,3.5370885106780605,83.16901012001836,1036.848112708156,1039,Pressure Leak
229,8.336196099116954,68.2001405195353,962.6385278113428,2865,Motor Failure
270,1.251724232120169,46.39182881825251,848.6928056108727,4938,Pressure Leak
828,2.4001334830223366,43.24163056304833,3169.667615789198,4001,Pressure Leak
798,7.272215038278449,52.12501444904069,1352.064756334364,4447,Bearing Failure
291,0.9616446408309403,60.97691633270121,2125.5925731845473,3526,Bearing Failure
725,4.932818426428604,49.24425815253156,4379.079722585076,4037,Bearing Failure
165,4.4789633121174806,63.47041720051138,2409.5216290832404,4674,Bearing Failure
5,3.509610610898738,40.74907765835709,4620.611075232369,2996,Bearing Failure
851,4.051150837870314,93.5513328336575,2740.7212402802284,4786,No Fault
379,5.269465282372097,37.0150960727246,2294.7647667789006,2589,Motor Failure
78,1.9523062254954482,90.57636907753418,3876.750171908157,3821,Overheating
410,5.647962904552335,89.38257074117516,829.2879444560094,4081,Bearing Failure
574,7.748890963699877,64.14843131826737,902.6527234208783,3049,Motor Failure
132,7.341448368111431,77.11916766934549,3433.881712653323,1716,Overheating
601,1.8850991422439631,58.3431393682182,2691.2332095766174,4478,Pressure Leak
749,1.8432452276732652,70.95224754025848,4056.868626436446,1241,Pressure Leak
42,2.91356930970422,52.13743593237271,4623.218768045891,4685,Motor Failure
89,3.749672537069335,49.57533628605395,2247.650949521964,2214,No Fault
402,4.176100232676344,67.5849361010184,3183.8451196309084,4544,No Fault
296,6.617274951500107,62.37842882195872,2753.1348250788947,1147,Motor Failure
840,1.0101238894925186,67.66986399474877,4917.247950390948,3297,No Fault
295,0.8120543380345975,48.632937783656494,4239.879833104678,1318,No Fault
616,4.027195066495182,53.85225906810469,4602.819687248091,742,Pressure Leak
526,6.774473229241824,35.453367440879106,1644.5303940992187,4814,No Fault
800,2.2409180866083434,33.39796419769337,3976.3689042316746,4604,No Fault
691,6.273540331306266,46.47471342874606,1694.6295124894202,4377,Motor Failure
637,2.838453241462695,34.82604585648547,1439.3414004277545,512,No Fault
422,8.474774979321648,36.74535606125814,4749.197718449978,3517,Bearing Failure
865,8.561209498399549,82.84034635060591,586.8698752303999,1189,Bearing Failure
23,3.1755848385319383,32.526790306084806,4844.249166485433,3638,Motor Failure
575,2.5699437856691647,72.83128160575828,1171.678536449628,4240,Bearing Failure
143,4.201735748596081,47.716253673001034,4187.471368069707,1176,Pressure Leak
993,2.6647842666213384,86.65046924602822,1741.651488806464,4074,Motor Failure
665,6.551454589625333,61.52449849753747,2078.160473438273,4803,No Fault
145,7.9345821609345695,49.86246985630867,1475.4097009489324,1823,Bearing Failure
225,6.557829178200953,63.64653081981324,3134.8131911648584,3365,Pressure Leak
503,7.919154025244145,54.82727123794247,2066.4299637854333,1502,Motor Failure
962,4.072929459867267,66.67956920353896,3458.2686777259846,3002,Motor Failure
974,1.9068527363797476,37.44463644121264,570.4129307392968,2265,No Fault
821,7.141558526578329,94.80438268281583,789.6869758176783,2053,Overheating
616,3.744270546273985,57.66113205028664,948.4751872906189,2791,Bearing Failure
104,6.541437427062193,52.63499158097896,2385.47158389604,2485,Pressure Leak
947,2.935795477835891,76.16364014055722,4166.582776969892,737,Motor Failure
39,1.231066713260054,53.653461422196614,4496.800596702722,3817,Bearing Failure
947,9.433236159389871,84.16282982686926,1601.6483302740535,2892,Pressure Leak
198,1.9058135713753934,59.527597083427644,3084.663759075563,4055,Pressure Leak
646,9.39578894567133,76.77129686225327,3957.6424671167024,2084,Motor Failure
579,9.295519393098026,36.98445906872263,1799.732434638239,1807,Bearing Failure
391,7.6443629351723565,84.99774706108226,2340.5348153132295,2585,Pressure Leak
179,6.434806658737978,77.82166914057714,2857.883912085713,2319,Motor Failure
968,5.700263452259763,43.76159060002777,1106.9368088362146,531,Bearing Failure
554,8.294913908400513,39.443590633476134,616.9203217660114,791,Bearing Failure
448,3.1049556945753913,50.559002667165586,1187.6261419322745,4186,Motor Failure
500,4.709130912363893,93.44458809207379,3320.8412956409,4887,Bearing Failure
15,6.074509724298517,46.69405234685881,831.2821769015675,2142,Overheating
623,4.20071428282542,59.64826858153116,1353.6336418255773,1077,Pressure Leak
669,4.347378086812412,31.95131467162686,2020.3424856288668,4409,Pressure Leak
289,3.4725620075187598,55.81978942180511,850.4152893786486,1723,Bearing Failure
478,5.578086350160825,67.13580100315167,1362.646720227355,4576,Motor Failure
231,8.155170752136044,91.95309981301773,4600.7140504257995,3152,No Fault
923,2.313755402056816,63.58784292110419,586.8460950214314,946,Bearing Failure
420,8.909897348780973,83.2419762015497,3440.4436587846294,3919,No Fault
157,6.701788883734067,65.56329676697854,2229.840189118332,4873,Bearing Failure
550,7.909458914120272,32.651025873308676,3526.91932744567,3541,No Fault
441,5.505716233670105,50.475537887335314,3149.1127416353206,3079,Bearing Failure
97,7.515650312816572,67.4107180090217,1505.7443945958994,1922,Motor Failure
997,0.6458035760552049,91.78860778552308,4312.442694080249,3109,No Fault
411,7.865423823015817,85.84347338383017,2713.731721742105,3581,Overheating
951,0.8612497317682987,44.843114921625094,4201.412085110623,558,Motor Failure
289,8.509220387265762,44.307138951245626,2327.0564128469864,3659,Bearing Failure
254,9.427664725147789,43.07624286240355,4931.084992618576,958,No Fault
196,3.1466071595910003,89.9624282596627,3967.2021132558334,603,Pressure Leak
598,2.3928670065721427,85.42329995161185,4846.77592300658,1288,Motor Failure
834,7.388270274722366,80.36742309644167,2814.469155094365,1241,No Fault
522,2.777237068282279,55.527782424574795,2631.6100953081523,3906,Motor Failure
517,8.290061448549832,62.78474577941984,3899.5421419636605,2072,No Fault
635,1.4255833294172904,60.181563411684934,4461.310683560436,3201,Pressure Leak
842,1.6335967674142244,46.47087699135922,4838.656081395011,3912,Overheating
865,9.31236399590554,62.82682299966985,1960.4835771462488,3476,Pressure Leak
118,6.564550084430042,31.982275610429042,4094.1705822918752,2634,Bearing Failure
806,8.121985019860574,38.567674277334845,1447.905189359915,927,Motor Failure
909,3.418964396163662,87.62832375098151,2955.0845603545035,2444,Overheating
159,6.58835374568544,78.85918485704252,1309.3166678413963,1771,Motor Failure
815,5.848176445777375,57.486446588840664,2063.288127876525,911,No Fault
228,5.928351081106523,63.61477354845202,4691.112652429067,2431,Bearing Failure
877,6.642792135839494,54.04992758739853,1157.4081489788873,2995,Bearing Failure
216,5.678232558161887,78.15069136544372,3345.804028108384,746,Motor Failure
948,4.361561323723993,80.97216665008517,3168.294228173315,3317,Bearing Failure
696,2.9833042494249216,79.61353736320534,1043.3225871904392,2671,Motor Failure
15,7.417231978218818,76.96976211423922,1966.9056969596547,3831,No Fault
157,2.536451870028676,43.29278201503173,3033.416770318696,3424,No Fault
648,6.731188755389727,51.96804865063112,1342.303740448206,2560,Motor Failure
261,2.59999540384394,60.53995327393887,4102.806453857669,3834,Pressure Leak
157,6.127971529590085,51.501544442797616,4874.704292906375,1444,Pressure Leak
47,7.223704404161261,79.07111301029138,1466.4172998311242,2747,No Fault
324,2.468425000158853,51.40797907624705,1341.1038415575917,1762,Overheating
844,1.0394897077517746,38.985085641046915,2547.207823088501,675,Pressure Leak
685,1.6787636869475668,55.937629383139765,3864.943747130145,1552,Motor Failure
130,5.953972705439229,93.69443813085472,1767.2027460586314,3224,No Fault
411,8.14501765603162,44.68229184068243,589.4595891377618,3082,Bearing Failure
95,0.9049713911188193,69.79031283130989,2935.4928261480227,1817,Bearing Failure
627,7.1073613313748165,58.14324823958091,4804.702554952884,3867,Pressure Leak
755,3.571867813550469,34.61659689720623,2260.745849331255,2174,Overheating
932,4.806755329275703,61.71197938987387,2390.605493823952,833,Pressure Leak
292,8.85973594861009,75.64068136214031,4860.057727013171,1764,Overheating
794,3.487743542622609,63.359298428808216,3625.7342523202774,3677,Pressure Leak
811,4.688032405455375,86.68689414352777,3736.273652789563,3445,Bearing Failure
283,0.62314173284613,48.780906082742874,3032.1590241698045,4718,Overheating
69,1.2343884800435454,35.606196134757724,4885.741448884587,3165,Bearing Failure
660,2.827324320213056,90.87676475777039,3599.8991799150026,915,Motor Failure
11,0.7506701673896696,54.58276271933424,4527.647382223263,1207,Motor Failure
254,6.182377934434259,67.46636084448616,3647.2048957994953,3184,No Fault
842,4.337585211214603,81.48020319846273,3808.021211781782,3866,Bearing Failure
872,5.433306824552198,51.08038815191274,1806.8491496401093,4003,Bearing Failure
550,2.071824673066966,76.55069498154472,1865.6541410621855,4942,No Fault
134,3.1633882649295453,38.802225238158826,4023.4309230921313,3059,Motor Failure
712,6.474420273674526,48.93409356835784,1835.1783012645483,4471,Motor Failure
23,9.187724512673599,39.40619134887379,3032.465318606892,3457,Overheating
815,0.9537509624198828,82.72998629608826,1622.0853990801588,2229,Overheating
346,8.513458887697395,44.47220028974105,4176.425213640812,2401,Motor Failure
302,5.6919308118008765,76.63123110133867,997.2560805246051,1541,Pressure Leak
363,5.575276100800614,91.31439582096742,4232.50987892749,526,Bearing Failure
396,5.002506816869843,64.305193589477,3212.284102284208,3083,Overheating
218,1.1245467731376504,65.1018974969447,1341.0929067218476,1552,Pressure Leak
141,1.308891665625446,59.96718192635778,2939.1592347775318,2174,Overheating
616,5.9082080509317745,51.18285932058678,1771.244765813032,3555,No Fault
958,3.5686271429200245,60.917577010119615,1955.6030062872346,2158,Bearing Failure
210,8.755412599199126,69.18248959733936,2081.8761871859615,4451,Overheating
985,4.15931483623525,94.08945219109286,784.9366113754443,3688,Motor Failure
993,1.7895331283237699,90.95469635568458,4936.827579806379,2241,No Fault
623,6.932469501518324,86.03994228905292,641.9058265905085,4587,No Fault
616,3.1401807929690886,87.79348482081579,3481.235929329253,4637,Motor Failure
828,5.2292327662030385,60.41019691398279,2170.5244149084374,3731,No Fault
683,6.7804950695465305,72.7338812665352,3407.0463092601453,2214,Bearing Failure
460,8.602377000818633,88.17933699085393,2103.117138894127,3696,Overheating
356,7.629720753215085,55.54179972443795,3531.877908164864,3831,No Fault
324,6.587249610854517,92.51456109245547,3781.5597926076234,3847,Bearing Failure
133,6.616698641556292,57.02609403449689,3607.4868817984016,2486,Motor Failure
888,9.013321796288778,69.07037325055902,1012.8289161116852,4044,Overheating
805,3.162416877468824,76.13730636270418,3456.019555946081,1201,Motor Failure
840,0.5100088477656867,91.788480849936,1759.943972543438,1954,Overheating
127,2.9475910345837883,45.9000578133973,629.6061675620008,4286,No Fault
106,2.461022416640696,78.49851358551174,2366.738023500293,2971,No Fault
604,6.456511266025983,63.85301309936534,2450.9439626171047,4760,Overheating
799,6.203404397889761,47.45621414034167,2602.2836000860093,3544,Bearing Failure
378,5.841152444342514,80.4794445867654,3671.7087442582233,4383,Bearing Failure
905,0.6461909888850833,65.89444821130002,1889.797141141066,3440,Bearing Failure
51,7.0590024900558275,72.96329834222892,1918.7623089676515,2320,Pressure Leak
29,3.4117737123694236,50.98856945756357,772.4851530856727,3302,Bearing Failure
462,6.48550390105968,61.282806868794324,3590.6954719653318,4295,No Fault
296,5.5092058565193796,70.12802631422436,3055.217411298128,2963,Pressure Leak
297,3.5845783288511646,56.31920292753986,2072.413007122046,3871,Bearing Failure
726,1.7111864039369697,42.89421509010059,3673.350405128096,835,No Fault
779,1.3497700789443285,92.50663200049476,2918.1098715209473,2424,Pressure Leak
407,7.983664998010012,63.24539010277013,2611.6022564174286,4360,No Fault
769,8.765577878734021,77.70482406870053,2800.960446475069,3288,Overheating
814,6.348092420878697,56.71806758114378,3363.5665637017546,4625,No Fault
613,1.4309070337443504,53.08356466167156,3470.0117205856977,4106,Pressure Leak
405,4.118244951994166,56.46567940036313,1800.3101861332273,2040,Bearing Failure
346,7.060452800946415,56.597781846067235,1133.3451352601896,1074,Pressure Leak
622,7.518387956090613,65.37170753622698,1204.8538153573345,720,Bearing Failure
420,1.5639676006197973,65.3255415487886,3377.2589865635073,2513,Bearing Failure
182,0.5002764696084417,62.31499803238666,4427.929785952067,3141,Motor Failure
